device_id,device_type,os,brand,screen_size_inch,supports_hd
1959,Mobile,Windows,Sony,50.9,True
1960,Smart TV,Windows,Samsung,21.0,True
1961,Tablet,Windows,Dell,42.7,True
1962,Mobile,macOS,Samsung,58.9,True
1963,Mobile,Linux,Apple,36.4,True
1964,Smart TV,Android,LG,57.8,True
1965,Tablet,macOS,HP,21.6,False
1966,Tablet,Linux,Sony,26.4,False
1967,Mobile,iOS,LG,26.3,False
1968,Laptop,Linux,HP,54.9,False
1969,Laptop,Windows,Samsung,23.2,False
1970,Mobile,macOS,LG,51.9,True
1971,Laptop,Android,Samsung,48.0,True
1972,Mobile,iOS,LG,38.0,False
1973,Laptop,Linux,Apple,8.6,False
1974,Mobile,iOS,Dell,60.9,False
1975,Mobile,Android,LG,45.8,False
1976,Laptop,iOS,LG,45.2,False
1977,Smart TV,Windows,LG,33.9,False
1978,Smart TV,Android,Samsung,61.8,False
1979,Tablet,iOS,Samsung,52.5,True
1980,Laptop,Android,HP,50.9,False
1981,Laptop,Android,Apple,32.2,True
1982,Laptop,iOS,Sony,57.1,False
1983,Mobile,Windows,Dell,7.9,False
1984,Smart TV,Android,Dell,32.4,False
1985,Tablet,Linux,Apple,40.4,True
1986,Smart TV,Android,Apple,22.2,True
1987,Tablet,Linux,Dell,8.3,True
1988,Laptop,iOS,LG,29.8,True
1989,Mobile,macOS,HP,34.4,True
1990,Smart TV,Android,LG,35.5,False
1991,Laptop,Linux,Sony,46.4,False
1992,Mobile,macOS,Samsung,29.3,True
1993,Mobile,iOS,HP,59.4,True
1994,Laptop,Windows,Sony,12.8,False
1995,Tablet,iOS,Dell,39.7,True
1996,Smart TV,Windows,Apple,7.4,False
1997,Laptop,Linux,HP,48.6,False
1998,Smart TV,Linux,HP,21.7,False
1999,Smart TV,Windows,Sony,28.5,False
2000,Mobile,macOS,Sony,29.8,True
2001,Smart TV,iOS,LG,33.4,True
2002,Laptop,iOS,Apple,37.7,False
2003,Tablet,Windows,Sony,12.1,True
2004,Smart TV,macOS,Apple,23.5,False
2005,Mobile,iOS,HP,19.8,True
2006,Laptop,Android,LG,24.7,True
2007,Smart TV,Windows,Samsung,64.5,False
2008,Smart TV,Windows,Sony,63.7,True
2009,Tablet,Linux,Apple,21.0,True
2010,Smart TV,macOS,LG,21.9,True
2011,Mobile,iOS,Apple,36.6,False
2012,Mobile,iOS,Sony,60.0,False
2013,Laptop,Linux,Dell,52.8,True
2014,Tablet,Windows,Dell,56.3,True
2015,Laptop,macOS,LG,5.8,True
2016,Laptop,Windows,HP,62.8,False
2017,Laptop,iOS,HP,10.4,False
2018,Mobile,Windows,Samsung,19.3,False
2019,Laptop,Windows,Samsung,11.1,True
2020,Mobile,macOS,Dell,42.8,True
2021,Mobile,Android,Samsung,55.6,True
2022,Mobile,macOS,Samsung,36.1,False
2023,Tablet,Linux,Dell,52.6,False
2024,Laptop,Android,Apple,47.4,False
2025,Mobile,Linux,LG,16.3,True
2026,Smart TV,macOS,Samsung,35.6,True
2027,Laptop,Linux,Sony,48.4,True
2028,Tablet,Windows,Sony,14.8,False
2029,Smart TV,macOS,Samsung,31.4,True
2030,Tablet,Linux,LG,12.2,True
2031,Mobile,Android,Dell,39.7,True
2032,Tablet,Android,LG,29.5,False
2033,Mobile,iOS,HP,49.3,False
2034,Laptop,Android,LG,54.5,True
2035,Smart TV,macOS,Sony,5.7,True
2036,Tablet,Windows,Sony,45.2,True
2037,Laptop,Windows,Sony,56.8,False
2038,Mobile,Android,Dell,22.5,True
2039,Laptop,Windows,Sony,31.8,True
2040,Laptop,Android,HP,38.1,False
2041,Laptop,Linux,Samsung,27.8,False
2042,Mobile,macOS,LG,56.0,False
2043,Mobile,Windows,Dell,48.9,False
2044,Smart TV,Linux,Sony,29.8,True
2045,Laptop,iOS,Apple,43.9,False
2046,Mobile,Android,HP,42.3,True
2047,Mobile,Linux,Dell,11.8,False
2048,Smart TV,Linux,Dell,11.5,False
2049,Mobile,Android,Sony,47.6,False
2050,Laptop,macOS,Dell,51.6,False
2051,Smart TV,Linux,Samsung,19.7,False
2052,Smart TV,iOS,HP,16.2,True
2053,Smart TV,Linux,LG,18.6,False
2054,Mobile,Windows,LG,14.3,True
2055,Smart TV,Linux,LG,58.8,False
2056,Smart TV,iOS,LG,44.0,True
2057,Laptop,Windows,HP,63.1,False
2058,Smart TV,Android,Dell,55.6,True
2059,Smart TV,iOS,Dell,46.4,False
2060,Mobile,Linux,Sony,16.2,True
2061,Smart TV,Windows,LG,41.6,False
2062,Smart TV,macOS,Samsung,43.7,True
2063,Mobile,Windows,Apple,9.3,True
2064,Smart TV,Android,Apple,7.3,False
2065,Smart TV,Windows,Sony,32.9,True
2066,Laptop,Windows,LG,25.2,False
2067,Mobile,macOS,Sony,34.4,False
2068,Mobile,Android,HP,52.6,False
2069,Mobile,Windows,Dell,7.5,False
2070,Smart TV,iOS,LG,59.8,False
2071,Smart TV,Android,Apple,60.8,True
2072,Smart TV,Windows,Dell,43.4,True
2073,Smart TV,Android,Samsung,36.8,True
2074,Tablet,iOS,Samsung,49.2,True
2075,Mobile,macOS,Sony,45.1,False
2076,Mobile,Linux,HP,5.2,False
2077,Smart TV,iOS,Apple,34.3,True
2078,Mobile,Windows,HP,55.9,True
2079,Mobile,iOS,Apple,63.6,False
2080,Smart TV,iOS,Dell,11.3,True
2081,Tablet,Windows,HP,46.7,False
2082,Laptop,iOS,Samsung,32.6,False
2083,Smart TV,Linux,HP,12.2,False
2084,Smart TV,Android,HP,42.9,True
2085,Tablet,Windows,Dell,61.6,False
2086,Tablet,Android,Dell,29.2,False
2087,Mobile,macOS,LG,8.0,False
2088,Smart TV,iOS,Sony,37.3,True
2089,Tablet,Windows,HP,43.2,True
2090,Tablet,Linux,Dell,11.3,False
2091,Mobile,Linux,LG,26.4,False
2092,Tablet,Android,LG,25.0,False
2093,Laptop,Android,Samsung,54.0,True
2094,Mobile,Windows,Dell,32.4,True
2095,Laptop,Windows,Dell,9.3,True
2096,Tablet,iOS,Sony,35.7,True
2097,Smart TV,macOS,HP,12.6,False
2098,Tablet,macOS,LG,56.7,False
2099,Tablet,Linux,HP,43.0,False
2100,Tablet,Windows,Sony,20.6,False
2101,Mobile,Linux,LG,7.2,True
2102,Smart TV,iOS,Samsung,48.4,False
2103,Smart TV,Android,Samsung,21.9,True
2104,Mobile,iOS,Sony,34.0,False
2105,Smart TV,macOS,Sony,28.1,False
2106,Tablet,Windows,HP,5.7,True
2107,Laptop,iOS,Dell,56.0,True
2108,Laptop,Windows,Dell,21.8,False
2109,Mobile,macOS,Apple,50.9,False
2110,Laptop,macOS,LG,12.4,True
2111,Mobile,macOS,Dell,41.3,False
2112,Smart TV,Android,HP,41.9,False
2113,Smart TV,Windows,Apple,27.7,True
2114,Tablet,iOS,Dell,8.3,True
2115,Mobile,iOS,Apple,13.0,True
2116,Tablet,Windows,Dell,50.9,True
2117,Laptop,iOS,Sony,46.4,True
2118,Laptop,macOS,Samsung,11.1,True
2119,Laptop,Linux,Dell,58.4,True
2120,Smart TV,Linux,Dell,7.2,True
2121,Tablet,Linux,LG,35.4,False
2122,Smart TV,Linux,Samsung,11.2,False
2123,Mobile,macOS,Sony,29.6,False
2124,Tablet,iOS,LG,32.7,True
2125,Laptop,Linux,Apple,14.6,False
2126,Laptop,macOS,Sony,31.0,True
2127,Laptop,Windows,Dell,20.2,False
2128,Laptop,Linux,Dell,22.1,False
2129,Tablet,Windows,Dell,5.9,False
2130,Smart TV,macOS,Samsung,23.6,True
2131,Laptop,Windows,Sony,49.4,True
2132,Smart TV,Android,Dell,58.4,False
2133,Mobile,iOS,Samsung,38.7,True
2134,Smart TV,iOS,Samsung,46.6,False
2135,Mobile,Android,Dell,60.4,True
2136,Tablet,Android,Apple,18.4,False
2137,Tablet,Windows,Sony,55.0,True
2138,Mobile,Android,LG,6.4,False
2139,Laptop,Windows,Dell,43.6,False
2140,Mobile,macOS,Samsung,21.1,False
2141,Smart TV,macOS,LG,26.9,False
2142,Mobile,Linux,Samsung,8.0,True
2143,Smart TV,macOS,Apple,25.7,False
2144,Mobile,iOS,HP,40.8,False
2145,Tablet,Android,Apple,47.9,False
2146,Tablet,Android,Dell,10.5,True
2147,Smart TV,macOS,HP,43.3,False
2148,Tablet,iOS,LG,56.6,False
2149,Smart TV,macOS,Samsung,28.1,True
2150,Tablet,Linux,HP,15.8,False
2151,Smart TV,Windows,LG,62.5,True
2152,Laptop,Android,LG,32.1,False
2153,Smart TV,macOS,HP,51.5,True
2154,Mobile,Linux,Dell,56.0,True
2155,Laptop,macOS,HP,44.8,False
2156,Tablet,Windows,Sony,5.4,False
2157,Smart TV,macOS,Sony,37.1,False
2158,Laptop,Linux,HP,38.8,True
2159,Smart TV,Linux,Dell,19.7,True
2160,Tablet,iOS,Samsung,21.5,False
2161,Tablet,macOS,Samsung,48.6,True
2162,Tablet,Android,Dell,45.4,True
2163,Mobile,Windows,Samsung,64.7,True
2164,Tablet,Linux,Samsung,56.9,False
2165,Smart TV,Linux,Sony,39.7,False
2166,Mobile,Android,Samsung,31.6,False
2167,Smart TV,iOS,Samsung,8.8,True
2168,Mobile,Linux,Sony,52.8,False
2169,Laptop,macOS,LG,12.1,False
2170,Tablet,Android,HP,13.9,True
2171,Mobile,Linux,HP,48.6,True
2172,Mobile,Android,Sony,35.1,True
2173,Tablet,macOS,Sony,22.7,False
2174,Tablet,iOS,Sony,51.9,False
2175,Mobile,Android,Samsung,53.6,True
2176,Smart TV,iOS,Sony,50.3,True
2177,Mobile,iOS,HP,25.9,True
2178,Tablet,Android,Apple,11.6,True
2179,Smart TV,macOS,Apple,38.2,True
2180,Laptop,Linux,Dell,42.4,False
2181,Mobile,iOS,Sony,15.4,True
2182,Smart TV,macOS,Samsung,15.1,False
2183,Tablet,macOS,Samsung,46.2,True
2184,Mobile,macOS,HP,41.5,True
2185,Laptop,Linux,Sony,50.0,True
2186,Laptop,iOS,Sony,40.4,True
2187,Laptop,Android,Dell,43.5,True
2188,Tablet,macOS,Apple,7.5,True
2189,Laptop,Linux,Apple,34.6,False
2190,Laptop,Windows,HP,47.4,False
2191,Smart TV,macOS,Apple,57.6,True
2192,Mobile,Android,HP,37.9,False
2193,Tablet,Windows,Dell,42.6,False
2194,Smart TV,Linux,LG,53.4,False
2195,Mobile,Android,Dell,14.6,True
2196,Smart TV,macOS,Apple,22.3,True
2197,Laptop,iOS,Samsung,21.8,True
2198,Laptop,iOS,Sony,51.0,False
2199,Mobile,iOS,Dell,38.3,False
2200,Smart TV,Windows,LG,20.5,True
2201,Laptop,iOS,LG,31.8,True
2202,Smart TV,macOS,Dell,6.0,False
2203,Smart TV,macOS,Dell,7.6,False
2204,Smart TV,Android,HP,46.8,True
2205,Mobile,Linux,Dell,12.0,True
2206,Mobile,Android,Sony,64.9,False
2207,Tablet,iOS,Apple,51.9,True
2208,Mobile,macOS,Dell,51.1,True
2209,Mobile,Windows,HP,31.1,True
2210,Mobile,macOS,HP,31.5,False
2211,Laptop,Windows,Sony,47.3,True
2212,Smart TV,Linux,Apple,28.4,True
2213,Tablet,Linux,Sony,19.0,False
2214,Laptop,Windows,LG,55.4,True
2215,Tablet,Linux,HP,56.5,False
2216,Tablet,Windows,Samsung,45.6,True
2217,Laptop,Android,Sony,24.7,True
2218,Smart TV,Linux,Sony,5.4,True
2219,Tablet,Android,LG,47.7,True
2220,Laptop,iOS,Apple,31.1,False
2221,Tablet,Windows,LG,45.6,True
2222,Tablet,Linux,Dell,23.8,False
2223,Mobile,macOS,Apple,63.8,True
2224,Laptop,iOS,Apple,12.5,False
2225,Laptop,iOS,Sony,28.1,False
2226,Laptop,macOS,Sony,34.2,False
2227,Mobile,iOS,Dell,48.2,True
2228,Laptop,Windows,LG,47.6,True
2229,Smart TV,macOS,HP,57.9,False
2230,Tablet,iOS,Apple,50.0,False
2231,Laptop,iOS,LG,5.4,True
2232,Tablet,Android,Samsung,25.5,True
2233,Smart TV,iOS,Sony,35.6,True
2234,Smart TV,Windows,Samsung,9.2,False
2235,Mobile,iOS,Samsung,45.3,False
2236,Laptop,macOS,Samsung,16.7,False
2237,Tablet,macOS,LG,56.2,False
2238,Mobile,macOS,Dell,7.7,False
2239,Laptop,Android,Dell,23.6,False
2240,Tablet,Linux,Dell,55.6,False
2241,Mobile,Android,Samsung,63.3,True
2242,Mobile,Android,Apple,16.0,True
2243,Laptop,Android,Apple,29.9,True
2244,Mobile,Windows,LG,54.4,False
2245,Smart TV,macOS,HP,50.5,True
2246,Mobile,macOS,Apple,21.1,False
2247,Mobile,Linux,Dell,33.4,True
2248,Mobile,macOS,Dell,16.3,False
2249,Mobile,macOS,Sony,30.6,True
2250,Tablet,macOS,Apple,6.7,True
2251,Smart TV,iOS,LG,30.2,False
2252,Smart TV,Windows,Sony,27.3,True
2253,Smart TV,Linux,Apple,26.9,True
2254,Tablet,Android,Dell,43.5,True
2255,Laptop,iOS,Apple,56.9,False
2256,Laptop,macOS,HP,38.2,False
2257,Mobile,iOS,Samsung,33.2,False
2258,Laptop,iOS,Sony,64.8,False
2259,Smart TV,Android,Sony,42.0,False
2260,Mobile,Windows,LG,6.4,True
2261,Laptop,Windows,Samsung,51.8,False
2262,Laptop,Linux,Samsung,14.8,False
2263,Laptop,Linux,Dell,16.4,False
2264,Tablet,Android,HP,35.7,True
2265,Laptop,Linux,Apple,62.8,False
2266,Mobile,Linux,HP,47.6,True
2267,Laptop,Windows,LG,25.7,False
2268,Smart TV,Windows,Sony,35.9,False
2269,Laptop,Android,HP,18.7,False
2270,Laptop,iOS,Dell,42.4,False
2271,Laptop,Windows,LG,55.5,False
2272,Tablet,Windows,LG,62.8,True
2273,Laptop,macOS,HP,38.8,True
2274,Tablet,Android,HP,18.8,False
2275,Tablet,macOS,HP,21.6,False
2276,Smart TV,iOS,Dell,51.2,False
2277,Smart TV,iOS,Dell,32.5,False
2278,Laptop,iOS,Sony,47.2,False
2279,Tablet,Windows,Sony,51.0,True
2280,Mobile,Linux,Samsung,40.4,True
2281,Laptop,Android,Apple,24.6,True
2282,Tablet,Windows,HP,41.4,True
2283,Mobile,macOS,Samsung,24.5,True
2284,Laptop,Windows,HP,41.7,True
2285,Mobile,macOS,Sony,9.5,True
2286,Smart TV,Windows,Sony,55.0,True
2287,Mobile,macOS,Samsung,54.2,False
2288,Tablet,Linux,Apple,9.0,False
2289,Tablet,macOS,Dell,55.8,True
2290,Mobile,Linux,Dell,44.3,False
2291,Tablet,Android,Sony,25.8,True
2292,Tablet,iOS,HP,23.4,False
2293,Mobile,macOS,Sony,63.6,False
2294,Smart TV,Windows,Dell,27.3,False
2295,Smart TV,macOS,LG,5.8,True
2296,Tablet,Android,LG,47.2,True
2297,Tablet,Windows,Dell,16.2,False
2298,Laptop,iOS,HP,24.2,False
2299,Mobile,Android,HP,16.4,True
2300,Laptop,Windows,LG,39.5,True
2301,Smart TV,Linux,HP,16.5,True
2302,Tablet,Android,Samsung,9.3,False
2303,Tablet,Windows,HP,62.9,False
2304,Mobile,Windows,Samsung,19.7,False
2305,Mobile,Windows,Apple,10.1,True
2306,Mobile,Windows,HP,27.7,True
2307,Tablet,Linux,Dell,6.2,True
2308,Laptop,iOS,HP,45.0,True
2309,Smart TV,iOS,Apple,28.9,True
2310,Tablet,Linux,Sony,35.9,True
2311,Mobile,macOS,Dell,29.6,True
2312,Tablet,iOS,Apple,22.4,False
2313,Mobile,Linux,Dell,19.9,False
2314,Tablet,macOS,Apple,44.9,True
2315,Mobile,Linux,Dell,50.6,True
2316,Tablet,macOS,HP,13.9,False
2317,Laptop,Windows,Sony,55.4,True
2318,Smart TV,Windows,Dell,43.4,False
2319,Smart TV,macOS,Dell,64.0,False
2320,Smart TV,Windows,Sony,39.3,False
2321,Smart TV,Linux,HP,48.6,False
2322,Tablet,iOS,HP,57.8,False
2323,Laptop,iOS,HP,36.5,False
2324,Mobile,Android,Sony,58.9,False
2325,Laptop,Linux,Sony,52.0,True
2326,Smart TV,iOS,LG,7.1,True
2327,Tablet,Windows,Sony,28.5,True
2328,Smart TV,Linux,Sony,31.9,False
2329,Smart TV,Android,Samsung,16.0,False
2330,Smart TV,Windows,Apple,26.4,True
2331,Mobile,Windows,Dell,54.5,True
2332,Tablet,Linux,LG,44.0,False
2333,Mobile,Android,Dell,61.8,False
2334,Laptop,iOS,LG,17.0,False
2335,Smart TV,Windows,Sony,61.2,True
2336,Mobile,iOS,Samsung,38.6,True
2337,Mobile,Android,Apple,5.7,False
2338,Tablet,Windows,Dell,15.9,False
2339,Smart TV,Android,LG,28.3,True
2340,Mobile,Linux,Dell,29.2,False
2341,Laptop,macOS,Sony,22.2,True
2342,Tablet,macOS,LG,37.2,False
2343,Laptop,Android,Sony,58.5,False
2344,Mobile,iOS,HP,52.1,True
2345,Mobile,iOS,Sony,11.6,True
2346,Laptop,Android,LG,39.1,True
2347,Smart TV,iOS,LG,61.6,True
2348,Tablet,iOS,LG,48.6,True
2349,Mobile,macOS,Sony,61.3,False
2350,Tablet,macOS,Samsung,58.1,False
2351,Laptop,Windows,Samsung,47.1,False
2352,Mobile,Linux,LG,25.9,False
2353,Laptop,iOS,Samsung,7.1,True
2354,Laptop,macOS,HP,27.7,False
2355,Tablet,Linux,Apple,51.1,False
2356,Smart TV,Windows,Dell,47.2,False
2357,Laptop,Linux,Samsung,21.1,False
2358,Smart TV,Windows,LG,11.2,False
2359,Tablet,Windows,Dell,39.8,True
2360,Tablet,Windows,Samsung,20.2,False
2361,Smart TV,Android,LG,36.1,True
2362,Tablet,Linux,Samsung,15.7,False
2363,Tablet,Android,Dell,14.4,True
2364,Tablet,macOS,Sony,37.1,False
2365,Smart TV,iOS,Sony,47.3,True
2366,Tablet,Android,Samsung,57.5,False
2367,Mobile,macOS,Apple,41.7,False
2368,Laptop,Windows,Dell,56.8,True
2369,Tablet,Windows,Apple,42.5,False
2370,Mobile,Linux,Sony,44.8,True
2371,Smart TV,iOS,Dell,31.6,False
2372,Mobile,Linux,LG,7.6,True
2373,Mobile,macOS,Sony,36.5,True
2374,Smart TV,Linux,LG,5.5,False
2375,Mobile,Windows,LG,32.2,True
2376,Tablet,macOS,Samsung,37.2,False
2377,Smart TV,iOS,HP,19.5,True
2378,Smart TV,Windows,LG,31.3,False
2379,Mobile,Linux,Sony,61.4,False
2380,Mobile,Android,LG,22.0,False
2381,Laptop,Linux,LG,30.2,True
2382,Laptop,Android,LG,22.0,False
2383,Tablet,Windows,HP,49.2,False
2384,Smart TV,iOS,Apple,47.6,True
2385,Tablet,Linux,LG,9.9,True
2386,Laptop,iOS,LG,18.6,False
2387,Smart TV,macOS,Sony,37.5,False
2388,Mobile,Linux,Dell,37.0,False
2389,Laptop,macOS,Samsung,7.2,True
2390,Laptop,Windows,LG,40.2,True
2391,Tablet,iOS,Dell,20.8,False
2392,Tablet,Linux,Sony,37.9,True
2393,Smart TV,macOS,LG,46.3,False
2394,Tablet,iOS,Dell,22.1,False
2395,Mobile,iOS,Dell,15.6,False
2396,Smart TV,Linux,Dell,9.7,True
2397,Smart TV,iOS,Apple,36.2,False
2398,Laptop,iOS,Dell,40.1,False
2399,Tablet,Android,Sony,44.3,False
2400,Tablet,iOS,HP,60.2,True
2401,Mobile,iOS,Dell,60.5,False
2402,Mobile,iOS,Dell,20.6,True
2403,Mobile,macOS,Samsung,52.8,False
2404,Smart TV,iOS,Sony,39.6,True
2405,Laptop,Linux,HP,18.8,False
2406,Smart TV,Windows,Sony,26.1,True
2407,Tablet,iOS,HP,36.8,False
2408,Laptop,iOS,Samsung,31.2,True
2409,Laptop,Windows,LG,35.8,True
2410,Smart TV,macOS,Samsung,14.4,True
2411,Smart TV,iOS,HP,58.0,True
2412,Mobile,Linux,HP,30.3,True
2413,Mobile,iOS,Sony,32.3,True
2414,Laptop,Linux,Sony,50.6,False
2415,Tablet,macOS,LG,7.2,True
2416,Laptop,iOS,Samsung,34.2,False
2417,Smart TV,Linux,Sony,48.9,True
2418,Laptop,macOS,Sony,18.0,True
2419,Smart TV,macOS,Apple,61.8,True
2420,Mobile,iOS,Sony,34.4,False
2421,Laptop,Android,Dell,33.1,False
2422,Laptop,macOS,Samsung,16.3,False
2423,Tablet,Windows,Apple,17.1,False
2424,Tablet,Windows,LG,42.3,True
2425,Mobile,macOS,Apple,22.9,True
2426,Laptop,macOS,LG,15.6,False
2427,Smart TV,Windows,LG,50.5,True
2428,Laptop,Android,HP,29.6,False
2429,Mobile,Windows,Sony,41.2,False
2430,Laptop,Linux,Samsung,14.9,True
2431,Mobile,macOS,LG,9.7,False
2432,Smart TV,macOS,Samsung,54.3,True
2433,Tablet,Windows,Apple,12.6,True
2434,Mobile,macOS,Apple,63.4,False
2435,Mobile,iOS,HP,51.4,False
2436,Laptop,Linux,Samsung,21.0,False
2437,Tablet,Android,LG,22.2,False
2438,Smart TV,Windows,Apple,53.0,False
2439,Laptop,Android,Apple,6.3,True
2440,Tablet,iOS,Sony,49.3,True
2441,Laptop,Android,Samsung,13.0,False
2442,Smart TV,Android,Apple,17.8,True
2443,Tablet,Windows,LG,24.0,False
2444,Mobile,Windows,HP,41.9,False
2445,Laptop,Linux,Samsung,31.8,False
2446,Mobile,Android,HP,32.2,False
2447,Tablet,Windows,Samsung,42.7,False
2448,Tablet,Windows,Samsung,22.9,False
2449,Laptop,Android,Dell,33.6,True
2450,Tablet,macOS,Apple,40.3,True
2451,Laptop,macOS,Dell,39.7,False
2452,Tablet,Windows,HP,60.5,False
2453,Tablet,macOS,Sony,43.3,True
2454,Tablet,Android,Dell,36.5,True
2455,Laptop,Android,Sony,38.7,False
2456,Mobile,Android,Samsung,51.4,True
2457,Tablet,Android,Apple,11.7,False
2458,Mobile,Linux,HP,51.4,False
2459,Mobile,Windows,Samsung,10.6,False
2460,Smart TV,Linux,Sony,45.4,False
2461,Smart TV,Linux,Samsung,54.1,False
2462,Mobile,Linux,LG,5.8,True
2463,Smart TV,Android,Dell,60.0,True
2464,Mobile,Linux,Dell,46.3,False
2465,Mobile,iOS,LG,29.7,False
2466,Laptop,Linux,Apple,16.1,True
2467,Smart TV,Android,Samsung,7.3,False
2468,Tablet,macOS,Dell,35.0,False
2469,Smart TV,Android,Apple,53.6,True
2470,Tablet,Android,Apple,44.6,True
2471,Tablet,iOS,Sony,31.6,True
2472,Tablet,iOS,Apple,17.8,False
2473,Mobile,Linux,Apple,24.6,False
2474,Smart TV,Windows,HP,16.6,True
2475,Mobile,iOS,Samsung,61.5,True
2476,Smart TV,macOS,Apple,64.9,False
2477,Laptop,macOS,HP,15.0,False
2478,Mobile,Linux,Sony,5.4,True
2479,Mobile,macOS,Samsung,58.8,True
2480,Smart TV,iOS,LG,32.4,False
2481,Mobile,Android,Samsung,53.5,True
2482,Laptop,Android,HP,39.9,True
2483,Smart TV,macOS,Sony,45.8,True
2484,Smart TV,Android,Samsung,23.2,True
2485,Mobile,Windows,LG,14.0,True
2486,Mobile,iOS,LG,54.7,False
2487,Laptop,Windows,Apple,32.1,True
2488,Smart TV,macOS,Apple,26.6,False
2489,Tablet,Android,Dell,36.2,True
2490,Tablet,macOS,Samsung,19.0,False
2491,Tablet,iOS,LG,60.6,False
2492,Tablet,iOS,LG,43.3,False
2493,Smart TV,Windows,Dell,46.6,True
2494,Smart TV,Windows,Apple,26.2,False
2495,Mobile,Windows,HP,61.8,False
2496,Laptop,iOS,HP,52.5,True
2497,Tablet,Linux,HP,13.9,True
2498,Laptop,Windows,LG,21.9,True
2499,Smart TV,Linux,Apple,24.8,True
2500,Mobile,Linux,LG,52.1,False
2501,Smart TV,Windows,Sony,44.5,True
2502,Smart TV,Windows,LG,49.6,False
2503,Laptop,Android,HP,52.8,False
2504,Mobile,Android,Sony,52.5,True
2505,Smart TV,Android,Samsung,11.6,True
2506,Laptop,Windows,Sony,51.9,True
2507,Tablet,iOS,HP,16.9,True
2508,Laptop,Android,Samsung,17.2,False
2509,Smart TV,Windows,Dell,64.0,False
2510,Mobile,Windows,Samsung,20.2,False
2511,Laptop,iOS,HP,16.4,False
2512,Tablet,Android,Sony,48.4,False
2513,Smart TV,macOS,LG,31.4,False
2514,Laptop,Android,Dell,40.8,True
2515,Smart TV,iOS,Samsung,43.6,False
2516,Laptop,iOS,LG,51.1,False
2517,Smart TV,Android,LG,42.9,True
2518,Mobile,Linux,Sony,53.8,False
2519,Laptop,Windows,LG,41.5,False
2520,Mobile,Android,Samsung,20.9,True
2521,Mobile,Linux,Sony,20.1,False
2522,Tablet,Linux,Sony,52.5,True
2523,Mobile,macOS,LG,51.4,True
2524,Mobile,iOS,LG,17.9,True
2525,Laptop,Android,Apple,62.7,False
2526,Mobile,Android,LG,43.4,True
2527,Smart TV,Android,Sony,43.9,True
2528,Laptop,Windows,Apple,10.8,True
2529,Mobile,iOS,Apple,31.8,True
2530,Smart TV,macOS,Sony,41.1,False
2531,Laptop,Linux,Dell,29.4,True
2532,Laptop,Android,Sony,44.8,True
2533,Laptop,Android,LG,16.3,True
2534,Mobile,Android,LG,5.8,False
2535,Smart TV,Windows,Apple,32.6,False
2536,Laptop,macOS,Dell,49.8,False
2537,Mobile,Windows,HP,9.5,True
2538,Laptop,Android,Sony,6.0,True
2539,Smart TV,Windows,Apple,19.6,False
2540,Mobile,iOS,LG,55.5,True
2541,Smart TV,macOS,HP,47.3,True
2542,Laptop,Windows,Dell,12.0,False
2543,Smart TV,macOS,LG,62.9,False
2544,Smart TV,macOS,Dell,8.3,False
2545,Laptop,iOS,Dell,32.3,False
2546,Smart TV,macOS,Apple,20.2,False
2547,Laptop,Linux,Samsung,44.9,True
2548,Laptop,Windows,HP,26.0,False
2549,Laptop,Android,Samsung,37.6,True
2550,Laptop,macOS,Apple,38.7,False
2551,Mobile,Linux,Sony,21.3,True
2552,Laptop,Linux,Dell,10.1,False
2553,Mobile,Linux,Sony,9.0,False
2554,Laptop,Windows,Dell,55.1,True
2555,Smart TV,iOS,Sony,27.5,False
2556,Smart TV,Android,Samsung,42.5,True
2557,Laptop,Android,Apple,13.4,False
2558,Laptop,iOS,LG,23.8,True
2559,Mobile,iOS,Samsung,58.4,False
2560,Mobile,Linux,LG,52.3,False
2561,Laptop,Linux,Dell,48.2,False
2562,Laptop,Windows,Dell,10.2,True
2563,Smart TV,Linux,Samsung,54.2,False
2564,Smart TV,macOS,Samsung,14.9,False
2565,Smart TV,macOS,Sony,20.3,False
2566,Laptop,macOS,HP,28.0,False
2567,Tablet,iOS,Apple,13.9,False
2568,Laptop,macOS,Sony,35.4,False
2569,Tablet,Linux,HP,52.7,True
2570,Mobile,Linux,Apple,8.5,True
2571,Smart TV,Android,HP,60.7,True
2572,Laptop,iOS,HP,12.5,True
2573,Smart TV,Windows,LG,24.8,False
2574,Laptop,macOS,Samsung,24.7,True
2575,Laptop,Windows,Apple,61.2,False
2576,Laptop,Windows,Apple,42.1,False
2577,Laptop,iOS,LG,34.5,True
2578,Laptop,Windows,HP,61.0,True
2579,Smart TV,macOS,Apple,44.6,True
2580,Mobile,Android,Apple,18.7,True
2581,Tablet,Windows,LG,60.5,True
2582,Mobile,Android,Sony,7.0,True
2583,Laptop,iOS,Dell,52.2,False
2584,Laptop,iOS,LG,12.9,False
2585,Mobile,Android,Sony,25.9,True
2586,Smart TV,iOS,Apple,19.6,True
2587,Mobile,macOS,LG,39.5,False
2588,Laptop,iOS,LG,10.7,True
2589,Laptop,Linux,HP,52.6,False
2590,Tablet,Linux,Samsung,16.4,False
2591,Mobile,Android,Apple,14.3,True
2592,Tablet,iOS,Apple,58.4,False
2593,Tablet,macOS,Apple,37.3,False
2594,Tablet,macOS,LG,12.9,True
2595,Tablet,Linux,HP,13.5,False
2596,Mobile,Linux,Apple,15.9,False
